상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220803771595,콜미,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11215,광진구,11215770,중곡4동,1121510100,중곡동,1121510100100920009,1,대지,92,9,서울특별시 광진구 중곡동 92-9,112153005028,서울특별시 광진구 용마산로,16,,1121510100100920009001459,,서울특별시 광진구 용마산로 16,143888,04950,,,,127.08861425313,37.5550438817118
MA010120220813470357,비원떡집,,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,11,서울특별시,11110,종로구,11110600,가회동,1111014600,가회동,1111014600101630000,1,대지,163,,서울특별시 종로구 가회동 163,111103100004,서울특별시 종로구 북촌로,33,1,1111014600101630000018103,,서울특별시 종로구 북촌로 33-1,110260,03055,,2,,126.984863798776,37.5797814691775
MA010120220803960974,장충유박사왕족발,,I2,음식,I201,한식,I20103,족발/보쌈,I56111,한식 일반 음식점업,11,서울특별시,11305,강북구,11305535,미아동,1130510100,미아동,1130510100101590053,1,대지,159,53,서울특별시 강북구 미아동 159-53,113053000004,서울특별시 강북구 덕릉로,98,,1130510100101590053031370,,서울특별시 강북구 덕릉로 98,142803,01129,,,,127.024584646797,37.6346051031314
MA010120220803615659,세븐일레븐,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11230,동대문구,11230740,이문1동,1123011000,이문동,1123011000102830012,1,대지,283,12,서울특별시 동대문구 이문동 283-12,112304115701,서울특별시 동대문구 회기로25길,133,,1123011000102830012003700,,서울특별시 동대문구 회기로25길 133,130830,02451,,,,127.058077703785,37.5954904736172
MA010120220812284732,제이이씨,,M1,과학·기술,M109,기술 서비스,M10999,기타 엔지니어링 서비스업,M72129,기타 엔지니어링 서비스업,11,서울특별시,11680,강남구,11680640,역삼1동,1168010100,역삼동,1168010100108240011,1,대지,824,11,서울특별시 강남구 역삼동 824-11,116804166035,서울특별시 강남구 강남대로84길,23,,1168010100108240011026258,한라클래식,서울특별시 강남구 강남대로84길 23,135934,06233,,,,127.030386017857,37.4971297793808
MA010120220812585477,유가네닭갈비신사가로수점,,I2,음식,I201,한식,I20110,닭/오리고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11680,강남구,11680510,신사동,1168010700,신사동,1168010700105140008,1,대지,514,8,서울특별시 강남구 신사동 514-8,116804166021,서울특별시 강남구 강남대로152길,34,,1168010700105140008011957,,서울특별시 강남구 강남대로152길 34,135887,06035,,2,,127.022102949261,37.517764633305
MA010120220800017454,유니버셜커뮤니케이션,,M1,과학·기술,M105,광고,M10504,광고물 설계/제작업,M71393,광고물 문안; 도안; 설계 등 작성업,11,서울특별시,11140,중구,11140605,을지로동,1114016000,인현동1가,1114016000101090001,1,대지,109,1,서울특별시 중구 인현동1가 109-1,111404103124,서울특별시 중구 마른내로4길,10,,1114016000101090001013419,구관별관,서울특별시 중구 마른내로4길 10,100281,04556,,4,,126.993797402459,37.5638616925248
MA010120220803733973,금성당구장,,R1,예술·스포츠,R103,스포츠 서비스,R10310,당구장,R91135,당구장 운영업,11,서울특별시,11200,성동구,11200550,사근동,1120010700,행당동,1120010700100190102,1,대지,19,102,서울특별시 성동구 행당동 19-102,112003103002,서울특별시 성동구 마조로,15,12,1120010700100190102019690,,서울특별시 성동구 마조로 15-12,133817,04760,,지,,127.040223700412,37.5589625914851
MA010120220810553546,상봉아트빌,,I1,숙박,I102,기타 숙박,I10201,기숙사/고시원,I55901,기숙사 및 고시원 운영업,11,서울특별시,11260,중랑구,11260590,상봉2동,1126010200,상봉동,1126010200101120070,1,대지,112,70,서울특별시 중랑구 상봉동 112-70,112604118266,서울특별시 중랑구 면목로95길,11,26,1126010200101120070015482,,서울특별시 중랑구 면목로95길 11-26,131860,02137,,,,127.084924472603,37.5946092584033
MA010120220812889511,체어픽,,G2,소매,G211,가구 소매,G21101,가구 소매업,G47520,가구 소매업,11,서울특별시,11200,성동구,11200535,왕십리도선동,1120010200,하왕십리동,1120010200110700000,1,대지,1070,,서울특별시 성동구 하왕십리동 1070,112003005011,서울특별시 성동구 왕십리로,410,,1120010200108420000000001,센트라스아파트,서울특별시 성동구 왕십리로 410,133020,04701,,1,,127.024075558269,37.5665894189752
MA010120220803611786,용마전기,,G2,소매,G212,기타 생활용품 소매,G21201,전기용품/조명장치 소매업,G47591,전기용품 및 조명장치 소매업,11,서울특별시,11260,중랑구,11260570,면목7동,1126010100,면목동,1126010100105780021,1,대지,578,21,서울특별시 중랑구 면목동 578-21,112603005028,서울특별시 중랑구 용마산로,294,,1126010100105780021018839,,서울특별시 중랑구 용마산로 294,131834,02259,,1,,127.091347647375,37.5784406549139
MA010120220804227864,법무법인태인,,M1,과학·기술,M103,법무관련 ,M10301,변호사,M71101,변호사업,11,서울특별시,11650,서초구,11650530,서초3동,1165010800,서초동,1165010800117160003,1,대지,1716,3,서울특별시 서초구 서초동 1716-3,116502121002,서울특별시 서초구 서초대로,271,,1165010800117160003020338,서초빌딩,서울특별시 서초구 서초대로 271,137885,06596,,,,127.011421038798,37.4933489063685
MA010120220803676673,샤론미용실,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,11,서울특별시,11230,동대문구,11230610,답십리2동,1123010500,답십리동,1123010500100040261,1,대지,4,261,서울특별시 동대문구 답십리동 4-261,112304115094,서울특별시 동대문구 답십리로60길,119,,1123010500100040261019751,,서울특별시 동대문구 답십리로60길 119,130800,02611,,,,127.062233209022,37.5680711241387
MA010120220811219689,창동탁구클럽,,R1,예술·스포츠,R103,스포츠 서비스,R10313,탁구장,R91139,그 외 기타 스포츠시설 운영업,11,서울특별시,11320,도봉구,11320515,창5동,1132010700,창동,1132010700103200001,1,대지,320,1,서울특별시 도봉구 창동 320-1,113204127025,서울특별시 도봉구 노해로63길,51,,1132010700103200001013802,상아프라자,서울특별시 도봉구 노해로63길 51,132908,01403,,,,127.044784363747,37.6526819154843
MA010120220803601718,성신쥬얼리,,G2,소매,G217,시계·귀금속 소매,G21701,시계/귀금속 소매업,G47830,시계 및 귀금속 소매업,11,서울특별시,11140,중구,11140635,약수동,1114016200,신당동,1114016200103690039,1,대지,369,39,서울특별시 중구 신당동 369-39,111403101014,서울특별시 중구 다산로,124,,1114016200103690039007029,,서울특별시 중구 다산로 124,100841,04590,,,,127.01098904033,37.5548153336997
MA010120220800091447,미소헤어,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,11,서울특별시,11560,영등포구,11560660,신길4동,1156013200,신길동,1156013200149020008,1,대지,4902,8,서울특별시 영등포구 신길동 4902-8,115603118014,서울특별시 영등포구 신길로,160,,1156013200149020008012267,,서울특별시 영등포구 신길로 160,150861,07362,,1,,126.91127358683,37.5064347857953
MA010120220808141468,이은교육,,P1,교육,P106,기타 교육,P10629,그 외 기타 교육기관,P85699,그 외 기타 분류 안된 교육기관,11,서울특별시,11350,노원구,11350600,공릉2동,1135010300,공릉동,1135010300101260000,1,대지,126,,서울특별시 노원구 공릉동 126,113503005046,서울특별시 노원구 화랑로,621,,1135010300101260000014437,서울여자대학교,서울특별시 노원구 화랑로 621,139774,01797,,,,127.091622746528,37.6273822231371
MA010120220802819200,에스엔탬,,M1,과학·기술,M115,기타 전문 과학,M11502,번역/통역 서비스업,M73902,번역 및 통역 서비스업,11,서울특별시,11650,서초구,11650520,서초2동,1165010800,서초동,1165010800113550008,1,대지,1355,8,서울특별시 서초구 서초동 1355-8,116503121016,서울특별시 서초구 서운로,13,,1165010800113550008022759,,서울특별시 서초구 서운로 13,137862,06732,,,,127.028979179142,37.4852728749369
MA010120220800168020,젬크레인소공지점주,,G2,소매,G217,시계·귀금속 소매,G21701,시계/귀금속 소매업,G47830,시계 및 귀금속 소매업,11,서울특별시,11140,중구,11140520,소공동,1114011100,소공동,1114011100100010000,1,대지,1,,서울특별시 중구 소공동 1,111403101001,서울특별시 중구 남대문로,81,,1114011100100010000022218,롯데백화점,서울특별시 중구 남대문로 81,100721,04533,,1,,126.981731554799,37.5647253985078
MA010120220803964382,수정미용실,,S2,수리·개인,S207,이용·미용,S20701,미용실,S96112,두발 미용업,11,서울특별시,11305,강북구,11305534,삼양동,1130510100,미아동,1130510100107911178,1,대지,791,1178,서울특별시 강북구 미아동 791-1178,113054124267,서울특별시 강북구 삼양로57길,1,16,1130510100107911177033617,,서울특별시 강북구 삼양로57길 1-16,142824,01110,,,,127.017309281995,37.6262632629378
MA010120220801008050,익스트림엔지니어링앤드디벨럽먼트주,,M1,과학·기술,M109,기술 서비스,M10901,건축 설계 및 관련 서비스업,M72111,건축 설계 및 관련 서비스업,11,서울특별시,11620,관악구,11620735,대학동,1162010200,신림동,1162010200115560015,1,대지,1556,15,서울특별시 관악구 신림동 1556-15,116204160768,서울특별시 관악구 호암로26가길,65,,1162010200115560015005889,,서울특별시 관악구 호암로26가길 65,151897,08812,,,,126.932819505928,37.4679939864544
MA010120220807396357,스노우피크강변엔터식스,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1121510300105460004,1,대지,546,4,서울특별시 광진구 구의동 546-4,112154112040,서울특별시 광진구 광나루로56길,85,,1121510300105460004009814,엔터식스강변,서울특별시 광진구 광나루로56길 85,143721,05116,,1,,127.095696795724,37.5357209382758
MA010120220800692314,오토원셀프세차타운,,S2,수리·개인,S203,자동차 수리·세차,S20302,자동차 세차장,S95213,자동차 세차업,11,서울특별시,11500,강서구,11500641,방화3동,1150010900,방화동,1150010900101290003,1,대지,129,3,서울특별시 강서구 방화동 129-3,115004145401,서울특별시 강서구 양천로27길,115,,1150010900101290001000684,,서울특별시 강서구 양천로27길 115,157845,07518,,,,126.819036378377,37.5786346197874
MA010120220804262734,세븐일레븐S거여역점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11710,송파구,11710531,거여1동,1171011300,거여동,1171011300100200014,1,대지,20,14,서울특별시 송파구 거여동 20-14,117103123014,서울특별시 송파구 오금로,499,,1171011300100200014000001,,서울특별시 송파구 오금로 499,138813,05744,,B1,,127.144029165612,37.4932076021949
MA010120220800433887,중앙사,,G2,소매,G218,장식품 소매,G21802,기념품점,G47842,기념품; 관광 민예품 및 장식용품 소매업,11,서울특별시,11590,동작구,11590605,흑석동,1159010500,흑석동,1159010500101900002,1,대지,190,2,서울특별시 동작구 흑석동 190-2,115903119010,서울특별시 동작구 흑석로,99,,1159010500101900002017070,,서울특별시 동작구 흑석로 99,156861,06910,,,,126.960459815539,37.5076868569693
MA010120220806995650,파인즈트레이딩,,G2,소매,G202,자동차 부품 소매,G20202,자동차 부품 소매업,G45212,자동차용 전용 신품 부품 판매업,11,서울특별시,11140,중구,11140570,필동,1114015800,충무로3가,1114015800100490000,1,대지,49,,서울특별시 중구 충무로3가 49,111403101009,서울특별시 중구 충무로,13,,1114015800100490000000001,엘크루메트로시티,서울특별시 중구 충무로 13,100013,04554,,9,,126.992631745503,37.562239831867
MA010120220809694842,호수의원,,Q1,보건의료,Q102,의원,Q10204,피부/비뇨기과 의원,Q86201,일반의원,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1117013100100280002,1,대지,28,2,서울특별시 용산구 한남동 28-2,111703005014,서울특별시 용산구 독서당로,85,,1117013100100280002006147,하나은행,서울특별시 용산구 독서당로 85,140884,04419,,3,,127.00980940607,37.5346600836963
MA0106202201A0144902,가람디지탈,,G2,소매,G212,기타 생활용품 소매,G21201,전기용품/조명장치 소매업,G47591,전기용품 및 조명장치 소매업,11,서울특별시,11230,동대문구,11230515,신설동,1123010200,용두동,1123010200107260010,1,대지,726,10,서울특별시 동대문구 용두동 726-10,112303005033,서울특별시 동대문구 무학로,197,,1123010200107260010041510,,서울특별시 동대문구 무학로 197,130824,02578,,,,127.029401522452,37.581914133229
MA010120220813237916,비에이블,,N1,시설관리·임대,N104,고용 알선,N10402,임시/일용 인력 공급업,M71531,경영 컨설팅업,11,서울특별시,11560,영등포구,11560605,문래동,1156012300,문래동5가,1156012300100090000,1,대지,9,,서울특별시 영등포구 문래동5가 9,115604154046,서울특별시 영등포구 경인로71길,70,,1156012300100090000000001,벽산디지털밸리,서울특별시 영등포구 경인로71길 70,150095,07286,,8,,126.88607326396,37.5150628078848
MA010120220808016478,포커스온펫,,G2,소매,G220,애완동물·용품 소매,G22001,애완동물/애완용품 소매업,G47852,애완용 동물 및 관련용품 소매업,11,서울특별시,11740,강동구,11740515,강일동,1174011000,강일동,1174011000100750010,1,대지,75,10,서울특별시 강동구 강일동 75-10,117404858048,서울특별시 강동구 아리수로93나길,60,,1174011000100750010000001,골드프라자,서울특별시 강동구 아리수로93나길 60,134100,05415,,2,,127.175175138348,37.5722913473681
