"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"50171239","JUICE PRESS","Manhattan","222","EAST   34 STREET","10016","9178423098",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.745273100653","-73.977094189566","106","04","007000","1088117","1009140036","MN20","POINT (-73.977094189566 40.745273100653)"
"50153142","BOSTON MARKET","Brooklyn","1972","RALPH AVENUE","11236","2159329733",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.629381138451","-73.918321203074","318","46","072000","3214958","3077630045","BK58","POINT (-73.918321203074 40.629381138451)"
"50179125","HAOYOULAI","Queens","133-35","ROOSEVELT AVENUE","11354","9296998887",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.758501995257","-73.833241808988","407","20","087100","4112276","4049730016","QN22","POINT (-73.833241808988 40.758501995257)"
"50161704","MAS TACOS","Manhattan","2","PENN PLAZA","10121","5169835184",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.750009774218","-73.991345194031","105","03","010100","1083026","1007810002","MN17","POINT (-73.991345194031 40.750009774218)"
"50182895","Book Club Bar","Brooklyn","380","TROUTMAN STREET","11237","9173886131",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.705928331789","-73.923478525652","304","34","044700","3422343","3031880027","BK77","POINT (-73.923478525652 40.705928331789)"
"50185180","BAZZA","Manhattan","251","WEST   30 STREET","10001","9173041417",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.749079464148","-73.993893358466","105","03","010100","1014338","1007800010","MN17","POINT (-73.993893358466 40.749079464148)"
"50055359","OPS","Brooklyn","346","HIMROD STREET","11237","9176643342","Pizza","2026-06-21T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2026-06-29T06:00:20.000","Inter-Agency Task Force / Initial Inspection","40.702506921061","-73.917466664891","304","37","044300","3074859","3032800031","BK77","POINT (-73.917466664891 40.702506921061)"
"50187573","NONA LUISA LLC 1","Queens","160-24","WILLETS POINT BOULEVARD","11357","7182814210",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.780506745661","-73.802133228888","407","19","101700","4128796","4057440001","QN47","POINT (-73.802133228888 40.780506745661)"
"50161982","FRESH FOOD CATERING  (Inside DMI Prep)","Brooklyn","2720","86 STREET","11223","3478658581",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.594451179856","-73.981488614522","313","43","040200","3397445","3071167501","BK29","POINT (-73.981488614522 40.594451179856)"
"41194745","GOLDEN PALACE GOURMET","Queens","14009","CHERRRY AVENUE",,"7188864383","Chinese","2024-12-09T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","28",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","0","0",,,,,"4",,
"50187350","Only Child Esq","Brooklyn","567","JEFFERSON AVENUE","11221","3478041598",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.685014785043","-73.935008235688","303","36","029500","3045460","3016500076","BK35","POINT (-73.935008235688 40.685014785043)"
"50188236","WOLFPUP BAR","Brooklyn","447","ROGERS AVENUE","11225","7153705569",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.66160264974","-73.953629713001","309","40","080000","3035327","3013290002","BK60","POINT (-73.953629713001 40.66160264974)"
"50186162","HARRY POTTER SHOP","Manhattan","935","BROADWAY","10010","7043286780",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.740364522698","-73.989459126612","105","03","005600","1016266","1008500075","MN13","POINT (-73.989459126612 40.740364522698)"
"50162632","GNOCCHI ON 9TH HS LLC","Manhattan","1","HERALD SQUARE","10001","2012745976",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.750541907818","-73.987541021756","105","04","010900","1089436","1008100045","MN17","POINT (-73.987541021756 40.750541907818)"
"41406895","SUN SAI GAI RESTAURANT","Manhattan","220","CANAL STREET","10013","6463987353","Chinese","2025-09-22T00:00:00.000","Establishment re-opened by DOHMH.",,,"Not Applicable","0","P","2025-09-22T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Reopening Inspection","40.717138793492","-73.998795131761","103","01","002900","1079404","1001990011","MN27","POINT (-73.998795131761 40.717138793492)"
"50151108","STUDIO 59","0","1000","3rd Ave",,"2127052991","American","2024-06-06T00:00:00.000","Violations were cited in the following area(s).","04H","Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.","Critical","12","A","2024-06-06T00:00:00.000","2026-06-29T06:00:20.000","Pre-permit (Operational) / Initial Inspection",,,,,,,,,
"50185001","MOMOFUKU","0","N/A","N/A",,"2015282436",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,,,,,,,,,
"50170755","ROSE MARIE","Brooklyn","524","LORIMER STREET","11211","3152813033",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.712499825227","-73.949103281242","301","34","050300","3322973","3027740010","BK90","POINT (-73.949103281242 40.712499825227)"
"50118533","JEFFREY KATZ","Manhattan","85","W 10TH ST","10011","2123393970",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.734526878583","-73.998094799158","102","02","006300",,"1","MN23","POINT (-73.998094799158 40.734526878583)"
"50133002","STARBUCKS","Queens",,"LAGUARDIA AIRPORT","11369","2018218189",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,,,,,,,,,
"50178260","LAST CRUMB","Brooklyn","630","FLUSHING AVENUE","11206","4047312474",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.699955930336","-73.948449306538","303","36","025700","3329628","3017200001","BK75","POINT (-73.948449306538 40.699955930336)"
"50180217","DUNKIN","Queens","1","JFK INTL AIRPORT BLVD","11430","6464508644",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.648312826068","-73.788281497594","483","28","071600","4542156","4142600001","QN98","POINT (-73.788281497594 40.648312826068)"
"50103422","FLIK INTERNATIONAL","Manhattan","1","MANHATTAN WEST AVE",,"2127352992","American","2023-12-22T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","12","A","2023-12-22T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"50182509","VALDARI","Queens","214-26","41 AVENUE","11361","9175199229",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.763666280808","-73.770455772513","411","19","112300","4138312","4062900024","QN46","POINT (-73.770455772513 40.763666280808)"
"50188094","ZEST CHICKEN LLC","Bronx","1387","WEBSTER AVENUE","10456","3477840324",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.836001587716","-73.907539382398","204","16","017702","2009303","2028870151","BX14","POINT (-73.907539382398 40.836001587716)"
"50174508","MEZZE CAFE","Queens","000","LAGURADIA AIRPORT",,"9176840703",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"0","0",,,,,"4",,
"50153387","CHOP'T","Queens","LAGUARDIA","AIRPORT","11371","5163989952",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,,,,,,,,,
"41194745","GOLDEN PALACE GOURMET","Queens","14009","CHERRRY AVENUE",,"7188864383","Chinese","2026-01-20T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","41",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","0","0",,,,,"4",,
"50182862","EATALY RESTAURANT & GRAB-N-GO","Queens",,"JFK INTERNATIONAL AIRPORT","11430","2015282436",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,,,,,,,,,
"50034302","WAFELS AND DINGES","0","41","W 40TH ST","07002","9179918310","Bakery Products/Desserts","2022-07-13T00:00:00.000","Violations were cited in the following area(s).","10E","Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment","Not Critical","17",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection",,,,,,,,,
"41203218","DA NOI II","Staten Island","138142","FINGERBOARD ROAD",,"7187201650","Peruvian","2024-10-04T00:00:00.000","Violations were cited in the following area(s).","06F","Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.","Critical","19",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","0","0",,,,,"5",,
"50185271","TS DEV MPD II, LLC","Manhattan","412","WEST   15 STREET","10011","8184833959",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.74197329705","-74.005687373882","104","03","008300","1090216","1007120042","MN13","POINT (-74.005687373882 40.74197329705)"
"50175866","DUNKIN PC 363747","Bronx","296","WEST FORDHAM ROAD","10468","2039196337",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.861745229822","-73.912018920326","207","14","025700","2015072","2032330065","BX36","POINT (-73.912018920326 40.861745229822)"
"50187991","TACO BELL","Brooklyn","536","MYRTLE AVENUE","11205","2126191222",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.693700808348","-73.963264485667","302","35","019300","3259561","3019057501","BK69","POINT (-73.963264485667 40.693700808348)"
"50088988","CITY ONE","Manhattan","2726","FREDERICK DOUGLASS BOULEVARD",,"2123688818","Chinese","2024-10-29T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","44",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection","0","0",,,,,"1",,
"40380164","CUCHIFRITOS","Bronx","158","E. 188 TH ST",,"7183674500","Spanish","2024-03-22T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","32","C","2024-03-22T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","0","0",,,,,"2",,
"50187302","BANGIA","Manhattan","11","EAST   32 STREET","10016","6466715117",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.746836141972","-73.984741130165","105","04","007400","1017010","1008620011","MN17","POINT (-73.984741130165 40.746836141972)"
"50077772","CLASSIC CAR CLUB","Manhattan",,"PIER   76","10018","2122292402","American","2024-09-18T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","103",,,"2026-06-29T06:00:20.000","Cycle Inspection / Initial Inspection",,,,,,,,,
"50184113","PATISSERIE DES AMBASSADES","Manhattan","2190","FREDERICK DOUGLASS BOULEVARD",,"9176986644",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"0","0",,,,,"1",,
"50187300","FULTON BURGER","Manhattan","18","WEST   25 STREET","10010","6466570022",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.743326160046","-73.989884496208","105","03","005800","1015605","1008260055","MN13","POINT (-73.989884496208 40.743326160046)"
"41023747","MILAGROS SPANISH FOOD RESTAURANT INC","Manhattan","136","NAGLE AVENUE","10040",,,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.861118343602","-73.926061311423","112","10","028500","1064179","1021740077","MN35","POINT (-73.926061311423 40.861118343602)"
"50111073","LEVY - FOREST HILLS STADIUM","Queens","1","TENNIS PLACE","11375","9174174384",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.718998770783","-73.846638263739","406","29","072300","4437648","4032190001","QN17","POINT (-73.846638263739 40.718998770783)"
"50178186","PRET A MANGER","Queens",,"JFK TERMINAL    8","11430","6464760498",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,,,,,,,,,
"50172030","LO-HI","Brooklyn","314","SCHOLES STREET","11206","3475663662",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.709493123217","-73.935813881645","301","34","048500","3325804","3030470015","BK78","POINT (-73.935813881645 40.709493123217)"
"50075248","PLANTSHED","0","555","COLUMBUS AVE","10550","2126624400","Coffee/Tea","2022-11-30T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","37","C","2022-11-30T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection",,,,,,,,,
"50171285","JULIETA TABERNA","Queens","37-63","81 STREET","11372","9176628993",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.749285658502","-73.885164432642","403","21","028300","4030036","4012920149","QN28","POINT (-73.885164432642 40.749285658502)"
"50186406","TMK WAGNER PARK LLC","Manhattan","20","BATTERY PLACE","10004","6469888247",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.704945203679","-74.017467381633","101","01","031704","1084397","1000160003","MN25","POINT (-74.017467381633 40.704945203679)"
"50179441","121 MASTER HONG NOODLE HOUSE","Queens","37-11","MAIN STREET","11354","9296936999",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.761320327799","-73.830996650422","407","20","087100","4112473","4049780004","QN22","POINT (-73.830996650422 40.761320327799)"
"50167715","N'ATA STORIA","Brooklyn","247","VIA SMITH",,"9179090237",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"0","0",,,,,"3",,
"50164459","The Row Harlem juice bar and bowls","Manhattan","2270","ADAM CLAYTON POWELL JR BOULEVARD",,"6468797762",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"0","0",,,,,"1",,
"50160364","LOKAL ARTISAN FOODS","Manhattan","42","WEST   42 STREET","10036","6467338989",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.754068239421","-73.982321170752","105","04","008400","1000000","1012570002","MN17","POINT (-73.982321170752 40.754068239421)"
"50184054","LA TERRAZA MEXICAN RESTAURANT CORP.","Manhattan","2270","1 AVENUE","10035","6466445729",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.796452209635","-73.935065160219","111","08","017800","1053097","1017100049","MN34","POINT (-73.935065160219 40.796452209635)"
"50186179","LEVY AT JAVITS CENTER","Manhattan","655","WEST   34 STREET","10001","2122165116",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.756556290303","-74.003808057183","104","03","009900","1067973","1006800001","MN13","POINT (-74.003808057183 40.756556290303)"
"50182445","KING SOUVLAKI","Brooklyn","8402","3 AVENUE","11209","9172503719",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.624893781998","-74.030483382339","310","47","006200","3152717","3060240038","BK31","POINT (-74.030483382339 40.624893781998)"
"50136497","LUCY'S ITALIAN SAUSAGE COMPANY INC.","Brooklyn","1229","BOARDWALK WEST","11224","7186142127",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.57309380974","-73.980461476579","313","47","035200","3245149","3086950085","BK21","POINT (-73.980461476579 40.57309380974)"
"50185239","TOZTON","Queens","42-13","BROADWAY","11103","3475663257",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.758134918057","-73.917209771947","401","22","015500","4011765","4006920003","QN70","POINT (-73.917209771947 40.758134918057)"
"50185619","YSO SUSHI","Queens","666","ONDERDONK AVENUE","11385","7183169368",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.704319349899","-73.907812895539","405","34","054700","4082532","4034540040","QN20","POINT (-73.907812895539 40.704319349899)"
"50180964","TACOBEES","Staten Island","1267","FOREST AVENUE","10302","9174507149",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.626347963398","-74.131918671191","501","49","020100","5095250","5010420001","SI07","POINT (-74.131918671191 40.626347963398)"
"50034742","BLUJEEN","Manhattan","2143","FREDERICK DOUGLASS BOULEVARD",,"2122561073","American","2018-02-23T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","12","A","2018-02-23T00:00:00.000","2026-06-29T06:00:20.000","Cycle Inspection / Re-inspection","0","0",,,,,"1",,
"50178667","SHAXIANXIAOCHI NOODLE SOUP INC.","Manhattan","94","EAST BROADWAY","10002","9179743745",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.713770792532","-73.993640494134","103","01","000800","1003546","1002820054","MN27","POINT (-73.993640494134 40.713770792532)"
"50181654","HAWA","Brooklyn","749","GRAND STREET","11211","7187096158",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.711725695541","-73.943043952435","301","34","049500","3069458","3027830035","BK90","POINT (-73.943043952435 40.711725695541)"
"50183288","AVOCA","Manhattan","1678","1 AVENUE","10128","6462289990",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-06-29T06:00:24.000",,"40.777838693314","-73.948655971649","108","05","014402","1050608","1015670047","MN32","POINT (-73.948655971649 40.777838693314)"
